movie_id,language,abbrevation
111170,English,en
17038,English,en
44037,English,en
135309,English,en
79506,Italiano,it
107081,Italiano,it
81654,Italiano,it
40141,Italiano,it
30552,Français,fr
30552,Deutsch,de
30552,Italiano,it
30872,Italiano,it
30872,English,en
30872,Español,es
40461,English,en
40461,Italiano,it
47453,Italiano,it
40145,Français,fr
40145,Italiano,it
28848,Italiano,it
27703,Italiano,it
42326,Italiano,it
28847,Italiano,it
287493,日本語,ja
273096,日本語,ja
217085,English,en
293476,Italiano,it
31973,English,en
339077,suomi,fi
280957,Italiano,it
157174,Italiano,it
76833,Italiano,it
133941,Deutsch,de
133941,Italiano,it
4419,Italiano,it
135385,Italiano,it
296491,Italiano,it
70864,Italiano,it
44444,Italiano,it
241070,English,en
74944,Français,fr
74945,Français,fr
335872,English,en
366045,English,en
253257,English,en
81644,English,en
56663,English,en
268788,English,en
222581,English,en
318914,English,en
113255,English,en
113255,Deutsch,de
36880,Français,fr
36880,Deutsch,de
139945,Italiano,it
139945,Deutsch,de
139945,English,en
139945,فارسی,fa
97632,English,en
258075,English,en
37055,English,en
79329,English,en
335462,普通话,zh
342786,English,en
45233,English,en
83223,Italiano,it
86251,Italiano,it
66664,Deutsch,de
66664,Italiano,it
84060,English,en
105989,English,en
35953,English,en
124393,Italiano,it
40084,Français,fr
321741,English,en
321039,English,en
321039,Français,fr
37216,English,en
139609,Français,fr
139609,Español,es
198820,Español,es
79921,Français,fr
85442,English,en
353345,English,en
353345,Português,pt
114184,Français,fr
68756,Français,fr
271331,English,en
315256,हिन्दी,hi
64931,한국어/조선말,ko
18492,ภาษาไทย,th
27875,日本語,ja
125148,普通话,zh
125148,广州话 / 廣州話,cn
227973,English,en
278393,,ml
134477,,ml
297023,Français,fr
297023,Deutsch,de
64015,广州话 / 廣州話,cn
64015,English,en
64015,日本語,ja
363157,svenska,sv
36693,English,en
20863,English,en
120478,English,en
8556,Deutsch,de
224815,English,en
56332,Italiano,it
21753,English,en
33446,Dansk,da
39016,English,en
39016,Español,es
37615,English,en
27939,Pусский,ru
27940,Pусский,ru
87897,English,en
208783,Pусский,ru
211928,Pусский,ru
64042,Pусский,ru
41955,Pусский,ru
38362,Magyar,hu
38362,Italiano,it
139579,Pусский,ru
56007,English,en
279543,Pусский,ru
65107,Pусский,ru
33627,English,en
65264,Pусский,ru
45227,Pусский,ru
84254,Český,cs
84254,Pусский,ru
42651,Pусский,ru
48676,Pусский,ru
94696,Pусский,ru
65089,Pусский,ru
27925,Pусский,ru
65123,Pусский,ru
62871,Français,fr
63536,Pусский,ru
41979,Pусский,ru
31647,English,en
72574,Português,pt
72574,English,en
72066,한국어/조선말,ko
322039,English,en
322039,हिन्दी,hi
322039,,mr
315226,,mr
315226,हिन्दी,hi
315226,English,en
347331,,mr
289781,,mr
237214,,mr
237214,हिन्दी,hi
191112,,mr
191112,हिन्दी,hi
191112,English,en
254725,,mr
304134,,mr
114564,,mr
224714,,mr
337456,,mr
77745,,mr
30065,,mr
227600,,mr
302472,,mr
302435,,mr
20622,हिन्दी,hi
166874,हिन्दी,hi
21466,हिन्दी,hi
159365,हिन्दी,hi
303966,हिन्दी,hi
44059,हिन्दी,hi
241174,हिन्दी,hi
60730,हिन्दी,hi
366120,हिन्दी,hi
353813,हिन्दी,hi
84693,हिन्दी,hi
25499,हिन्दी,hi
21462,हिन्दी,hi
62803,हिन्दी,hi
54256,हिन्दी,hi
122895,हिन्दी,hi
188719,हिन्दी,hi
188719,English,en
96112,हिन्दी,hi
96159,हिन्दी,hi
170845,हिन्दी,hi
228650,हिन्दी,hi
41903,हिन्दी,hi
61271,हिन्दी,hi
54656,हिन्दी,hi
98122,हिन्दी,hi
27624,हिन्दी,hi
153170,हिन्दी,hi
301671,हिन्दी,hi
107745,हिन्दी,hi
55627,हिन्दी,hi
230437,हिन्दी,hi
33202,हिन्दी,hi
45002,हिन्दी,hi
96147,हिन्दी,hi
54814,हिन्दी,hi
54814,English,en
54814,日本語,ja
81551,हिन्दी,hi
81551,اردو,ur
32295,हिन्दी,hi
56598,English,en
266764,,gu
266764,English,en
325690,Italiano,it
42436,Italiano,it
78329,English,en
72111,English,en
288171,English,en
288171,Deutsch,de
333091,English,en
221444,English,en
143881,हिन्दी,hi
143980,हिन्दी,hi
159657,हिन्दी,hi
46375,हिन्दी,hi
97449,हिन्दी,hi
21566,हिन्दी,hi
141613,हिन्दी,hi
66292,हिन्दी,hi
118632,हिन्दी,hi
134446,हिन्दी,hi
13986,हिन्दी,hi
21906,हिन्दी,hi
54969,हिन्दी,hi
165016,हिन्दी,hi
46373,हिन्दी,hi
103048,हिन्दी,hi
45533,हिन्दी,hi
54959,हिन्दी,hi
74405,English,en
74405,Français,fr
74405,Magyar,hu
74405,Português,pt
366742,Português,pt
324986,English,en
366551,English,en
314371,English,en
314371,Polski,pl
288301,English,en
84994,English,en
88950,English,en
35652,Português,pt
65592,Français,fr
312831,English,en
312831,Gaeilge,ga
315465,日本語,ja
90992,English,en
355389,,cr
355389,తెలుగు,te
355389,普通话,zh
355389,ελληνικά,el
355389,English,en
50535,ελληνικά,el
250638,广州话 / 廣州話,cn
75133,English,en
75133,Magyar,hu
43409,Français,fr
67467,Pусский,ru
51129,Pусский,ru
169090,svenska,sv
228198,Português,pt
299851,Português,pt
367006,English,en
277435,English,en
365188,suomi,fi
355436,suomi,fi
121652,ελληνικά,el
347548,English,en
179805,English,en
150161,Português,pt
169089,svenska,sv
20929,हिन्दी,hi
62883,हिन्दी,hi
142412,हिन्दी,hi
305337,हिन्दी,hi
161226,English,en
161226,हिन्दी,hi
39347,हिन्दी,hi
39347,English,en
319920,हिन्दी,hi
117345,हिन्दी,hi
363105,हिन्दी,hi
35064,हिन्दी,hi
166231,हिन्दी,hi
56666,हिन्दी,hi
56666,اردو,ur
157800,हिन्दी,hi
41381,हिन्दी,hi
348762,English,en
348762,हिन्दी,hi
276846,हिन्दी,hi
75134,English,en
75134,Magyar,hu
267831,English,en
199571,English,en
297603,English,en
294741,English,en
53554,svenska,sv
88126,suomi,fi
89604,Polski,pl
17875,English,en
362077,English,en
171174,Lietuvikai,lt
365340,Deutsch,de
365340,Pусский,ru
44282,Español,es
339342,Lietuvikai,lt
339342,English,en
359070,English,en
85262,English,en
66013,普通话,zh
174278,English,en
298844,English,en
343878,Dansk,da
85610,English,en
150218,Italiano,it
92673,Italiano,it
31396,Italiano,it
254005,Deutsch,de
254005,Magyar,hu
254005,English,en
117999,English,en
115871,Pусский,ru
348929,English,en
270696,English,en
27766,English,en
321224,Dansk,da
58227,English,en
247780,English,en
127987,Deutsch,de
127987,普通话,zh
55325,English,en
84249,English,en
74437,English,en
3012,English,en
3565,English,en
206018,Español,es
355594,Español,es
128368,Português,pt
116789,English,en
26651,Český,cs
26651,Slovenčina,sk
107393,Español,es
25354,English,en
306952,English,en
347258,English,en
50189,Italiano,it
50189,Pусский,ru
60810,Italiano,it
63825,தமிழ்,ta
80277,Español,es
282762,Deutsch,de
282762,ελληνικά,el
282762,English,en
125619,Español,es
280755,Português,pt
300654,English,en
127471,Español,es
15089,English,en
337549,English,en
364137,العربية,ar
364137,Français,fr
364137,Deutsch,de
312221,English,en
91417,English,en
50010,한국어/조선말,ko
50010,普通话,zh
60695,English,en
4728,Français,fr
11913,Français,fr
4727,Français,fr
10516,English,en
10516,Français,fr
70044,English,en
130515,English,en
324325,English,en
367326,Český,cs
367326,English,en
339527,English,en
42693,English,en
70448,English,en
82941,English,en
82941,Deutsch,de
53807,广州话 / 廣州話,cn
235044,Deutsch,de
58720,English,en
14558,Polski,pl
39317,Polski,pl
74922,Polski,pl
251584,Polski,pl
167424,Deutsch,de
167424,Română,ro
167424,English,en
133521,Polski,pl
61580,Polski,pl
278867,Polski,pl
27560,English,en
81274,English,en
50652,English,en
170752,English,en
360203,English,en
270766,தமிழ்,ta
75140,English,en
75140,Magyar,hu
75140,Pусский,ru
328739,English,en
293395,Italiano,it
329868,Italiano,it
56978,Italiano,it
57310,Italiano,it
57914,Italiano,it
45990,Italiano,it
60018,Italiano,it
60191,Italiano,it
64032,Italiano,it
78812,Italiano,it
121464,Italiano,it
8430,Italiano,it
75532,Italiano,it
155956,Italiano,it
42579,Italiano,it
56922,Italiano,it
293264,Italiano,it
157827,English,en
157827,Français,fr
271983,Português,pt
70449,Français,fr
36324,Français,fr
293189,English,en
19548,Français,fr
19548,Español,es
336004,English,en
368256,English,en
246133,English,en
211166,English,en
211166,Português,pt
343426,English,en
51285,Pусский,ru
75142,English,en
75142,Magyar,hu
75142,Pусский,ru
291006,English,en
276536,Deutsch,de
200823,Français,fr
327383,Español,es
287426,English,en
23857,Français,fr
332502,English,en
266058,한국어/조선말,ko
40635,English,en
73132,Deutsch,de
122368,Dansk,da
329206,普通话,zh
198511,Deutsch,de
59959,Français,fr
11530,Français,fr
207402,English,en
49907,Français,fr
49907,Italiano,it
67177,Italiano,it
107812,English,en
24195,Italiano,it
71995,Italiano,it
62034,Italiano,it
217648,Italiano,it
63074,Italiano,it
60175,Français,fr
24260,Français,fr
53179,Français,fr
58833,Français,fr
52557,Français,fr
271388,Español,es
93863,Italiano,it
33126,Italiano,it
33126,普通话,zh
130719,Italiano,it
39850,English,en
39850,Italiano,it
39850,普通话,zh
79212,Türkçe,tr
27721,Türkçe,tr
193544,Türkçe,tr
297308,Magyar,hu
117340,English,en
277153,Nederlands,nl
33624,Français,fr
333348,English,en
362136,हिन्दी,hi
15768,English,en
73492,English,en
84844,English,en
232739,Português,pt
330007,Español,es
84106,Português,pt
70815,Português,pt
65830,English,en
84368,தமிழ்,ta
84368,,ml
237672,,ml
60392,हिन्दी,hi
75143,English,en
75143,Magyar,hu
75143,Pусский,ru
257200,Français,fr
214099,العربية,ar
214099,עִבְרִית,he
66175,English,en
69592,English,en
85648,English,en
131898,English,en
101030,Deutsch,de
101030,Español,es
101030,English,en
85346,English,en
244636,English,en
111975,Español,es
111975,English,en
145147,Pусский,ru
259838,English,en
253339,English,en
184080,English,en
257116,English,en
319964,English,en
280674,English,en
145203,English,en
189755,English,en
347264,English,en
337751,English,en
293603,English,en
261810,English,en
329724,Français,fr
4228,English,en
4228,Français,fr
59349,Deutsch,de
59349,Français,fr
76793,Français,fr
50213,Français,fr
71767,Español,es
301270,ελληνικά,el
19100,Français,fr
31743,日本語,ja
118758,Español,es
156627,Italiano,it
156627,Deutsch,de
156627,Français,fr
156627,Polski,pl
156627,Pусский,ru
92562,English,en
285848,English,en
285848,Français,fr
285848,עִבְרִית,he
285848,Italiano,it
285848,Español,es
285848,,yi
273126,Pусский,ru
79853,Pусский,ru
207720,Pусский,ru
164041,Pусский,ru
20879,Pусский,ru
20975,Pусский,ru
10939,Français,fr
10939,Italiano,it
63291,Pусский,ru
65656,Français,fr
65656,Deutsch,de
65110,Pусский,ru
42952,Pусский,ru
64046,Pусский,ru
64044,Pусский,ru
84774,Pусский,ru
65099,Pусский,ru
140966,Pусский,ru
37015,Italiano,it
37015,English,en
63537,Pусский,ru
72888,Pусский,ru
63304,Pусский,ru
63538,Pусский,ru
59475,Pусский,ru
65591,Pусский,ru
20977,Pусский,ru
65594,Pусский,ru
41977,Pусский,ru
59803,Pусский,ru
238307,Pусский,ru
189215,English,en
189215,Français,fr
254311,Pусский,ru
254309,Pусский,ru
202239,Pусский,ru
193154,Pусский,ru
253192,Pусский,ru
169020,Français,fr
210365,Bosanski,bs
19493,English,en
70874,Pусский,ru
50197,Italiano,it
167364,Français,fr
119694,English,en
83456,Pусский,ru
127608,Pусский,ru
38430,Pусский,ru
203720,Pусский,ru
199655,Română,ro
68271,Pусский,ru
130492,Italiano,it
40055,Français,fr
21534,No Language,xx
71662,Pусский,ru
65545,Pусский,ru
62040,English,en
59455,Français,fr
263873,English,en
77720,Pусский,ru
83614,Pусский,ru
74852,Pусский,ru
126846,Pусский,ru
72093,Pусский,ru
72095,Pусский,ru
60199,English,en
116544,日本語,ja
227998,Pусский,ru
363890,English,en
16915,English,en
252189,English,en
30579,English,en
40469,English,en
19543,English,en
212494,English,en
48333,English,en
63350,English,en
296121,English,en
320412,English,en
84422,English,en
67087,English,en
92393,English,en
242376,English,en
12759,English,en
353462,English,en
317182,English,en
282963,English,en
317190,English,en
335209,English,en
282758,English,en
92787,English,en
55681,English,en
30385,English,en
22573,English,en
358881,Français,fr
191185,Português,pt
72232,English,en
367882,한국어/조선말,ko
227262,Deutsch,de
321751,Srpski,sr
321751,English,en
321751,Español,es
321751,Français,fr
321751,Bosanski,bs
79434,广州话 / 廣州話,cn
79434,English,en
18512,English,en
43456,English,en
43503,English,en
265351,Türkçe,tr
333886,Türkçe,tr
268413,Türkçe,tr
64433,Türkçe,tr
49828,Türkçe,tr
320349,English,en
352327,English,en
172520,English,en
224923,English,en
224923,Pусский,ru
337012,English,en
28536,Italiano,it
219335,suomi,fi
92727,普通话,zh
119944,普通话,zh
300666,English,en
41923,English,en
85204,English,en
282298,English,en
27350,English,en
30361,English,en
145081,English,en
293830,English,en
76287,English,en
213914,English,en
46734,English,en
44951,English,en
79722,English,en
268092,English,en
13732,Français,fr
105539,English,en
336806,svenska,sv
28546,English,en
335869,English,en
51403,English,en
51403,Deutsch,de
51403,Magyar,hu
51403,Română,ro
51403,Español,es
369230,Italiano,it
324259,Nederlands,nl
188981,日本語,ja
44785,日本語,ja
111397,日本語,ja
85239,English,en
51411,English,en
63441,普通话,zh
48300,普通话,zh
70747,Español,es
102428,Español,es
96951,No Language,xx
59405,普通话,zh
72560,Português,pt
128780,English,en
128780,Italiano,it
66160,普通话,zh
62071,普通话,zh
189279,English,en
79367,English,en
48943,广州话 / 廣州話,cn
318373,Français,fr
177317,English,en
334527,English,en
60836,English,en
166207,Español,es
356898,广州话 / 廣州話,cn
293982,Français,fr
293982,Deutsch,de
293982,Polski,pl
346755,Polski,pl
309018,English,en
343880,English,en
108794,English,en
108794,Magyar,hu
108794,Pусский,ru
65020,English,en
336222,Íslenska,is
56718,English,en
295602,suomi,fi
219466,English,en
215881,English,en
39446,English,en
38119,English,en
65799,English,en
293456,Magyar,hu
294640,Český,cs
294640,Magyar,hu
324573,English,en
364089,English,en
157050,English,en
363810,English,en
52255,Tiếng Việt,vi
353285,svenska,sv
323679,English,en
257088,English,en
119482,English,en
68865,Italiano,it
3013,English,en
27112,English,en
32665,English,en
31060,Türkçe,tr
31061,Türkçe,tr
32926,Türkçe,tr
257343,Türkçe,tr
78401,Deutsch,de
78401,Français,fr
78401,العربية,ar
78401,English,en
255533,Deutsch,de
255533,Français,fr
255533,Polski,pl
23126,English,en
348060,English,en
348060,Français,fr
310491,English,en
114377,English,en
143169,English,en
291290,English,en
352197,English,en
174611,English,en
63880,Français,fr
104515,Magyar,hu
34792,English,en
339274,Deutsch,de
339274,हिन्दी,hi
94251,English,en
76084,English,en
232034,English,en
43524,English,en
31770,English,en
42298,English,en
24647,svenska,sv
336691,English,en
368330,हिन्दी,hi
368330,,mr
80775,English,en
72903,English,en
36520,English,en
333696,Français,fr
333696,Deutsch,de
333696,Polski,pl
77861,English,en
84520,English,en
355020,English,en
355020,Pусский,ru
355020,Український,uk
205749,English,en
159897,No Language,xx
96882,No Language,xx
194079,No Language,xx
16464,No Language,xx
315946,No Language,xx
105885,English,en
353464,English,en
353464,हिन्दी,hi
70690,Italiano,it
104852,No Language,xx
249914,हिन्दी,hi
284288,हिन्दी,hi
184002,suomi,fi
123623,English,en
14074,svenska,sv
64508,Deutsch,de
100468,Italiano,it
29539,English,en
49722,English,en
49722,Français,fr
42809,日本語,ja
341895,,ml
341895,தமிழ்,ta
48845,ελληνικά,el
345575,Dansk,da
345575,English,en
345575,Deutsch,de
345575,Norsk,no
103947,Português,pt
79825,English,en
292177,Nederlands,nl
349158,English,en
349158,Français,fr
171277,English,en
369165,English,en
105098,English,en
158079,Italiano,it
203888,Italiano,it
112503,Italiano,it
98085,English,en
79426,Italiano,it
78546,Italiano,it
29607,English,en
130754,English,en
130754,日本語,ja
336884,Norsk,no
339751,English,en
339751,Français,fr
339751,日本語,ja
295748,Türkçe,tr
34666,English,en
34666,Deutsch,de
34666,Italiano,it
299687,English,en
16047,العربية,ar
16047,Dansk,da
51210,English,en
129577,Italiano,it
90092,Italiano,it
93708,English,en
39979,Italiano,it
24971,English,en
24971,Italiano,it
64739,Italiano,it
69152,English,en
69152,Deutsch,de
69152,Italiano,it
42764,English,en
42764,Italiano,it
73740,Italiano,it
22359,Italiano,it
143936,Italiano,it
364067,English,en
312100,English,en
73901,English,en
321666,English,en
321666,Español,es
307103,Français,fr
326874,Français,fr
103012,English,en
103012,हिन्दी,hi
103012,isiZulu,zu
255869,English,en
56255,日本語,ja
75393,Pусский,ru
293082,English,en
341744,English,en
341744,Español,es
17007,Français,fr
26571,English,en
353311,English,en
134743,English,en
317953,English,en
43783,English,en
36361,English,en
36361,Español,es
184440,English,en
128899,English,en
202727,English,en
36789,English,en
111570,English,en
298026,English,en
214758,Español,es
161076,English,en
16422,English,en
272255,English,en
285908,Français,fr
254918,English,en
13591,English,en
345637,English,en
336882,Norsk,no
333555,Nederlands,nl
315868,Français,fr
256546,Türkçe,tr
105085,Italiano,it
61535,English,en
256375,Français,fr
79435,Français,fr
79435,Deutsch,de
334028,English,en
152539,Français,fr
58384,Deutsch,de
58384,svenska,sv
68437,svenska,sv
325039,English,en
325039,Pусский,ru
16079,svenska,sv
258147,English,en
297859,English,en
289174,ქართული,ka
215740,Deutsch,de
24563,English,en
361042,English,en
32206,English,en
172721,English,en
149722,English,en
149722,Pусский,ru
353257,English,en
302666,English,en
246594,English,en
340275,English,en
197599,English,en
10124,English,en
221801,English,en
71744,English,en
216983,English,en
331836,Français,fr
291868,English,en
4540,Deutsch,de
30982,English,en
15701,English,en
15701,Français,fr
45438,广州话 / 廣州話,cn
45438,English,en
45438,日本語,ja
45438,Español,es
42649,English,en
196253,English,en
327016,English,en
33318,No Language,xx
23150,日本語,ja
23151,日本語,ja
23153,日本語,ja
23166,日本語,ja
23167,日本語,ja
366548,Français,fr
351694,广州话 / 廣州話,cn
351694,普通话,zh
260928,English,en
300693,English,en
218275,English,en
15706,English,en
15706,Español,es
301816,English,en
338438,English,en
338438,Italiano,it
107100,English,en
81409,Italiano,it
74082,Italiano,it
106155,Italiano,it
96460,English,en
96460,Italiano,it
324194,Italiano,it
295389,Italiano,it
103122,Italiano,it
29395,English,en
323656,English,en
285959,English,en
33923,English,en
44001,English,en
27034,English,en
49502,English,en
320853,English,en
136793,English,en
354072,普通话,zh
339562,广州话 / 廣州話,cn
339562,English,en
339562,Italiano,it
339562,한국어/조선말,ko
339562,普通话,zh
78570,Español,es
318846,English,en
321621,English,en
9048,普通话,zh
333088,English,en
340816,Português,pt
340816,English,en
85304,English,en
25041,English,en
333968,ภาษาไทย,th
17223,Italiano,it
72246,Español,es
248706,English,en
347969,English,en
166178,ภาษาไทย,th
166178,English,en
338930,,ml
332827,,ml
120149,,ml
68982,English,en
347497,English,en
367735,English,en
247777,English,en
246355,English,en
299579,English,en
299579,Magyar,hu
371818,Deutsch,de
371818,ελληνικά,el
371818,Español,es
185744,English,en
48009,Français,fr
367551,English,en
324291,English,en
137366,English,en
264397,Español,es
107235,한국어/조선말,ko
160564,Français,fr
332179,Deutsch,de
332179,Dansk,da
363683,English,en
339145,English,en
339145,Deutsch,de
105157,No Language,xx
297789,Pусский,ru
237584,English,en
299511,English,en
299511,Français,fr
299511,Deutsch,de
195867,English,en
179375,,ml
291146,English,en
56685,Português,pt
56685,svenska,sv
207936,English,en
267094,普通话,zh
267094,English,en
267094,广州话 / 廣州話,cn
156135,Italiano,it
78101,Italiano,it
163706,Italiano,it
182843,Italiano,it
162056,Italiano,it
93064,Italiano,it
150958,Italiano,it
27009,English,en
30922,English,en
25568,English,en
6884,English,en
22162,Français,fr
46431,English,en
98456,Español,es
31377,English,en
26736,English,en
172760,广州话 / 廣州話,cn
23205,English,en
186121,English,en
19446,English,en
116733,Pусский,ru
258435,Français,fr
214215,Français,fr
214215,Italiano,it
214215,עִבְרִית,he
129455,English,en
129455,Français,fr
129455,Deutsch,de
44142,Italiano,it
220916,Français,fr
122326,English,en
262165,English,en
47680,Français,fr
47680,Türkçe,tr
100215,Magyar,hu
31525,ਪੰਜਾਬੀ,pa
31525,বাংলা,bn
31525,English,en
31525,हिन्दी,hi
299145,English,en
160128,English,en
82743,English,en
111662,English,en
77910,English,en
98525,Português,pt
270926,Pусский,ru
270926,Український,uk
59426,Pусский,ru
62684,Deutsch,de
76808,Nederlands,nl
76808,Français,fr
76808,Deutsch,de
30059,English,en
256314,Deutsch,de
334376,日本語,ja
285020,English,en
64655,English,en
371507,Pусский,ru
138735,Deutsch,de
71482,Norsk,no
326425,English,en
180929,English,en
105153,No Language,xx
299165,Español,es
303867,English,en
103502,Français,fr
28138,English,en
329833,English,en
24712,svenska,sv
24713,svenska,sv
267048,svenska,sv
368239,English,en
68419,English,en
250096,English,en
195752,English,en
79236,suomi,fi
179308,Deutsch,de
142635,English,en
245739,English,en
331351,Español,es
283596,English,en
17306,English,en
17306,Pусский,ru
338614,English,en
359983,English,en
135799,日本語,ja
57440,日本語,ja
32517,广州话 / 廣州話,cn
47647,广州话 / 廣州話,cn
150677,Italiano,it
139238,No Language,xx
270646,עִבְרִית,he
157239,日本語,ja
157239,广州话 / 廣州話,cn
157239,English,en
157239,ภาษาไทย,th
52776,广州话 / 廣州話,cn
29960,English,en
357681,English,en
259694,English,en
271433,Deutsch,de
348689,한국어/조선말,ko
302797,Dansk,da
347944,English,en
1877,English,en
1877,Deutsch,de
291537,English,en
372631,English,en
201223,日本語,ja
319152,English,en
26702,English,en
359746,English,en
359746,한국어/조선말,ko
359746,Español,es
253286,English,en
185497,English,en
341045,Deutsch,de
341045,Pусский,ru
89645,English,en
279690,English,en
249567,English,en
178314,,ml
74057,English,en
47240,Italiano,it
104194,普通话,zh
104171,普通话,zh
87953,普通话,zh
159862,普通话,zh
75808,English,en
79781,English,en
9287,English,en
34421,English,en
108228,English,en
120172,English,en
36748,English,en
229056,English,en
42195,English,en
42195,Deutsch,de
42195,Español,es
42195,Français,fr
42195,Italiano,it
42195,Português,pt
42195,suomi,fi
42195,Pусский,ru
42195,Український,uk
42195,广州话 / 廣州話,cn
42195,日本語,ja
42195,한국어/조선말,ko
42195,普通话,zh
284460,English,en
284460,日本語,ja
168112,svenska,sv
126947,English,en
67927,svenska,sv
30452,English,en
360551,한국어/조선말,ko
359460,한국어/조선말,ko
69985,Español,es
268854,Español,es
312993,Français,fr
52116,Deutsch,de
80041,English,en
13755,English,en
346472,Pусский,ru
346472,Deutsch,de
346472,English,en
346472,Latin,la
346472,Español,es
30644,English,en
282069,日本語,ja
282070,日本語,ja
373541,English,en
252028,Nederlands,nl
299585,English,en
36771,suomi,fi
62900,suomi,fi
55776,suomi,fi
62898,suomi,fi
62897,suomi,fi
62894,suomi,fi
145912,suomi,fi
36772,suomi,fi
55558,suomi,fi
55558,svenska,sv
36767,suomi,fi
36766,suomi,fi
36765,suomi,fi
40836,English,en
351819,English,en
58074,Italiano,it
56975,Italiano,it
56068,Italiano,it
94641,English,en
53834,English,en
177790,English,en
373481,English,en
26028,English,en
26360,English,en
140595,English,en
22305,English,en
273085,English,en
63160,English,en
83728,English,en
55534,English,en
358532,English,en
340666,English,en
339339,English,en
339888,English,en
359204,العربية,ar
359204,English,en
359204,Français,fr
149232,English,en
237710,English,en
345139,العربية,ar
356483,English,en
274167,English,en
266294,English,en
169382,English,en
46914,广州话 / 廣州話,cn
46914,English,en
46914,普通话,zh
46914,,tl
310972,Français,fr
363486,Français,fr
348634,English,en
363482,English,en
363482,Español,es
328848,English,en
343284,English,en
361751,English,en
362886,Français,fr
360604,English,en
363476,Français,fr
363478,English,en
363479,English,en
363480,English,en
363483,English,en
363483,Français,fr
366630,English,en
366631,English,en
366018,English,en
79720,English,en
336681,Português,pt
140300,English,en
16308,日本語,ja
16157,日本語,ja
154738,日本語,ja
45528,日本語,ja
21442,한국어/조선말,ko
62691,日本語,ja
79280,한국어/조선말,ko
281524,English,en
72443,日本語,ja
58550,English,en
58550,日本語,ja
95164,日本語,ja
95164,普通话,zh
72592,日本語,ja
64882,한국어/조선말,ko
61888,日本語,ja
142499,한국어/조선말,ko
63465,한국어/조선말,ko
85377,日本語,ja
100923,日本語,ja
138853,日本語,ja
38000,한국어/조선말,ko
45079,한국어/조선말,ko
72505,日本語,ja
56232,日本語,ja
67560,日本語,ja
108646,普通话,zh
64228,Español,es
41198,广州话 / 廣州話,cn
41198,普通话,zh
80618,English,en
114661,한국어/조선말,ko
32695,Español,es
32695,한국어/조선말,ko
32695,Pусский,ru
313676,日本語,ja
38011,한국어/조선말,ko
116488,한국어/조선말,ko
314283,English,en
314283,Français,fr
26381,English,en
206155,日本語,ja
49704,普通话,zh
47331,日本語,ja
159230,한국어/조선말,ko
138665,한국어/조선말,ko
171587,한국어/조선말,ko
189151,日本語,ja
169068,English,en
92499,한국어/조선말,ko
232420,日本語,ja
212640,普通话,zh
311093,English,en
13739,Français,fr
260583,suomi,fi
343702,Français,fr
31127,English,en
62768,English,en
70702,English,en
372981,English,en
320587,English,en
106222,English,en
26537,English,en
128070,Español,es
323929,English,en
45166,English,en
229005,English,en
82036,English,en
43788,English,en
43823,English,en
102051,English,en
364833,Eesti,et
364833,Pусский,ru
50542,普通话,zh
24426,Türkçe,tr
141976,English,en
299578,English,en
299578,Français,fr
239180,English,en
352209,English,en
350849,Español,es
141476,Deutsch,de
141476,Pусский,ru
373976,English,en
344041,English,en
220488,普通话,zh
291348,English,en
76354,English,en
70712,Español,es
362045,Deutsch,de
362045,हिन्दी,hi
278706,English,en
96985,English,en
256687,English,en
350845,English,en
350845,ελληνικά,el
191731,فارسی,fa
43020,English,en
43020,Français,fr
43020,Italiano,it
43020,Español,es
127642,,tl
127642,English,en
315319,Italiano,it
370835,English,en
60116,Italiano,it
278122,Italiano,it
299143,Italiano,it
113936,Italiano,it
166888,Deutsch,de
166888,Italiano,it
339934,English,en
316179,English,en
217250,English,en
254736,普通话,zh
254736,Português,pt
254736,English,en
254736,Français,fr
254736,Deutsch,de
91067,普通话,zh
128230,普通话,zh
347201,日本語,ja
66772,Deutsch,de
253258,English,en
326415,English,en
89751,English,en
26550,Italiano,it
20360,Italiano,it
20360,हिन्दी,hi
342927,English,en
68507,ภาษาไทย,th
272426,Deutsch,de
357940,普通话,zh
292523,English,en
28997,English,en
28997,Português,pt
73976,Português,pt
37817,Português,pt
82745,Português,pt
85389,Português,pt
73919,Português,pt
73919,Deutsch,de
69846,日本語,ja
55138,Srpski,sr
300601,Español,es
100274,English,en
372821,日本語,ja
145711,English,en
107257,English,en
267319,Deutsch,de
317442,日本語,ja
98440,English,en
98439,English,en
261157,English,en
267955,English,en
352200,English,en
352200,עִבְרִית,he
366566,Français,fr
337075,English,en
309811,English,en
281291,English,en
362154,普通话,zh
16632,한국어/조선말,ko
20969,한국어/조선말,ko
16147,Français,fr
214129,,tl
140054,日本語,ja
129745,日本語,ja
252981,English,en
252981,,tl
63064,普通话,zh
81560,日本語,ja
41186,한국어/조선말,ko
36185,日本語,ja
9375,Deutsch,de
36164,한국어/조선말,ko
53514,한국어/조선말,ko
40119,日本語,ja
292264,日本語,ja
118451,한국어/조선말,ko
54225,한국어/조선말,ko
40121,日本語,ja
119273,普通话,zh
39493,日本語,ja
99188,日本語,ja
252067,한국어/조선말,ko
52870,日本語,ja
201386,Nederlands,nl
282879,English,en
339944,Eesti,et
40241,English,en
58431,English,en
31078,English,en
58887,English,en
172767,English,en
89145,English,en
151911,English,en
163890,Pусский,ru
95134,Deutsch,de
99729,English,en
181426,English,en
44459,English,en
153717,Deutsch,de
289673,English,en
337208,English,en
